id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1154345016271278082,1154345016271278082,1564052273000,2019-07-25,12:57:53,CEST,716742538498060294,wkrawcz1,W. Krawczynski 🇵🇱 #SilniRazem,,"Hej chorzy, nie bądźcie jak małe dzieci, które bez przerwy narzekają !
""Proszę popierać i nie przeszkadzać""

#ListaBrakujacychLekow  https://twitter.com/MWardzyniakowa/status/1154301217868275712 …",[],['https://twitter.com/MWardzyniakowa/status/1154301217868275712'],[],0,4,8,['#listabrakujacychlekow'],[],https://twitter.com/wkrawcz1/status/1154345016271278082,False,https://twitter.com/MWardzyniakowa/status/1154301217868275712,0,,,,,,,"[{'user_id': '716742538498060294', 'username': 'wkrawcz1'}]",
1154343839408304129,1154343839408304129,1564051992000,2019-07-25,12:53:12,CEST,1020384619,mbalawelder,Wczesny system ostrzegania filosceptic,,moj ulubieniec UBOL najlepszy kumpel jarusia - tw kujda w akcji... komunisci i zlodzieje z pisu #dobrazmiana #StrefaWolnaOdLGBT #ListaBrakujacychLekow #rodzina500plus #rodzinaradiamaryja #kryzyslekowy https://twitter.com/old_obserwator/status/1154298590325555200 …,[],['https://twitter.com/old_obserwator/status/1154298590325555200'],[],1,2,4,"['#dobrazmiana', '#strefawolnaodlgbt', '#listabrakujacychlekow', '#rodzina500plus', '#rodzinaradiamaryja', '#kryzyslekowy']",[],https://twitter.com/MBalawelder/status/1154343839408304129,False,https://twitter.com/old_obserwator/status/1154298590325555200,0,,,,,,,"[{'user_id': '1020384619', 'username': 'MBalawelder'}]",
1154343159922601984,1154343159922601984,1564051830000,2019-07-25,12:50:30,CEST,1020384619,mbalawelder,Wczesny system ostrzegania filosceptic,,#dobrazmiana #StrefaWolnaOdLGBT #ListaBrakujacychLekow #rodzina500plus #rodzinaradiamaryja #kryzyslekowy https://twitter.com/old_obserwator/status/1154192870053732353 …,[],['https://twitter.com/old_obserwator/status/1154192870053732353'],[],0,1,0,"['#dobrazmiana', '#strefawolnaodlgbt', '#listabrakujacychlekow', '#rodzina500plus', '#rodzinaradiamaryja', '#kryzyslekowy']",[],https://twitter.com/MBalawelder/status/1154343159922601984,False,https://twitter.com/old_obserwator/status/1154192870053732353,0,,,,,,,"[{'user_id': '1020384619', 'username': 'MBalawelder'}]",
1154340979442405377,1154340979442405377,1564051310000,2019-07-25,12:41:50,CEST,4871755865,adamwierzbowsk1,Adam Wierzbowski 🇵🇱 #SilniRazem,,Jest prośba  proszę nie  przeszkadzać  i nas popierać  jak to powiedział  prezes ... Czyli nie chorować prawda  panie  ministrze @SzumowskiLukasz #ListaBrakujacychLekow,['szumowskilukasz'],[],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/AdamWierzbowsk1/status/1154340979442405377,False,,0,,,,,,,"[{'user_id': '4871755865', 'username': 'AdamWierzbowsk1'}, {'user_id': '802193669503746050', 'username': 'SzumowskiLukasz'}]",
1154340095325069314,1154126285070831618,1564051099000,2019-07-25,12:38:19,CEST,3343733289,piotrlysakowski,Piotr S. Łysakowski,,"Mam ciężko chorą wnuczkę - proszę sobie wyobrazić, że w GB są te same albo jeszcze większe problemy z lekami (a tam zdaje się PiS nie rządzi) #ListaBrakujacychLekow",['dorota_brejza'],[],[],1,0,8,['#listabrakujacychlekow'],[],https://twitter.com/PiotrLysakowski/status/1154340095325069314,False,,0,,,,,,,"[{'user_id': '3343733289', 'username': 'PiotrLysakowski'}, {'user_id': '861679733402210304', 'username': 'Dorota_Brejza'}]",
1154340056297066496,1154297117357281280,1564051090000,2019-07-25,12:38:10,CEST,1855041012,aales22,Agnieszka Leśków,,"A to już nawet @MKiDN_GOV_PL dostało prikaz powielania przekazu dnia? Co zrobiliście przez 4 lata, żeby ukrócić opisywany przez was proceder wywożenia leków??? @PiotrGlinski Polacy widzą do czego doprowadziliście.
#ListaBrakujacychLekow","['piotrglinski', 'waldemar_buda', 'radekfogiel', 'pisorgpl', 'mkidn_gov_pl']",[],[],0,0,2,['#listabrakujacychlekow'],[],https://twitter.com/aales22/status/1154340056297066496,False,,0,,,,,,,"[{'user_id': '1855041012', 'username': 'aales22'}, {'user_id': '1239047983', 'username': 'PiotrGlinski'}, {'user_id': '829412356723769347', 'username': 'waldemar_buda'}, {'user_id': '18214715', 'username': 'radekfogiel'}, {'user_id': '15877628', 'username': 'pisorgpl'}, {'user_id': '423314174', 'username': 'MKiDN_GOV_PL'}]",
1154338728669777921,1154338728669777921,1564050774000,2019-07-25,12:32:54,CEST,3424488214,farnowa,Amanda Frankowska:): ♡,,"POMÓŻCIE SPEŁNIĆ MI MARZENIA🥺💖
Głosowanie można codziennie do 18 sierpnia‼️💗
 https://m1talentshow.pl/533mnsTUYWNtHwlmrj4lgf …
#Rammstein #Rodzina500plus #FREEASAPROCKY #ListaBrakujacychLekow #9YearOfOneDirection #followspree #rt #wakacyjnefolllowspree #StrefaWolnaOdLGBT #vocal #sing #song #love",[],['https://m1talentshow.pl/533mnsTUYWNtHwlmrj4lgf'],[],0,1,1,"['#rammstein', '#rodzina500plus', '#freeasaprocky', '#listabrakujacychlekow', '#9yearofonedirection', '#followspree', '#rt', '#wakacyjnefolllowspree', '#strefawolnaodlgbt', '#vocal', '#sing', '#song', '#love']",[],https://twitter.com/farnowa/status/1154338728669777921,False,,0,,,,,,,"[{'user_id': '3424488214', 'username': 'farnowa'}]",
1154338068163379201,1154338068163379201,1564050616000,2019-07-25,12:30:16,CEST,940221203066904576,magdakodds,Małgorzata Lech-Krawczyk,,"Minister Szumowski mówi, że w hurtowniach są leki! To jak to jest, że aptekarze  ich nie maja? Mafia aptekarska, czy tyko złośliwość? #SilniRazem #ListaBrakującychLeków #POrozmawiajmy https://twitter.com/Michellshmidt/status/1154281395591798785 …",[],['https://twitter.com/Michellshmidt/status/1154281395591798785'],[],1,4,3,"['#silnirazem', '#listabrakującychleków', '#porozmawiajmy']",[],https://twitter.com/magdakodds/status/1154338068163379201,False,https://twitter.com/Michellshmidt/status/1154281395591798785,0,,,,,,,"[{'user_id': '940221203066904576', 'username': 'magdakodds'}]",
1154333397227069440,1154333397227069440,1564049503000,2019-07-25,12:11:43,CEST,2978728589,ewawarsz8046,Ewa Szczodry 🇵🇱,,"Moja mamusia poszła dziś do apteki w bojowym nastroju, myśląc że jak wróci będzie mogła mi oznajmić, że PiS kłamie, że leki są. 
Wróciła z pełną siatką leków i okazało się, że to PO kłamie 🤣🤣🤣🤣 #ListaBrakujacychLekow",[],[],[],5,50,272,['#listabrakujacychlekow'],[],https://twitter.com/EwaWarsz8046/status/1154333397227069440,False,,0,,,,,,,"[{'user_id': '2978728589', 'username': 'EwaWarsz8046'}]",
1154332330112245760,1154332330112245760,1564049248000,2019-07-25,12:07:28,CEST,825820375560941568,mwardzyniakowa,MadziaWardzyniakowa🇵🇱🇪🇺🏳️‍🌈#SilniRazem,,"Informacja, odczulanie to proces długo fazowy, trwa kilka lat, gdy szczepionka przestaje być dostępna musimy ją zastąpić, cały proces trzeba zaczynać od nowa, nie tylko pacjent traci, ale państwo również. 
Najgorsze, że obecnie nie ma dobrego zamiennika.
#ListaBrakujacychLekow  https://twitter.com/MWardzyniakowa/status/1154301217868275712 …",[],['https://twitter.com/MWardzyniakowa/status/1154301217868275712'],[],0,1,6,['#listabrakujacychlekow'],[],https://twitter.com/MWardzyniakowa/status/1154332330112245760,False,https://twitter.com/MWardzyniakowa/status/1154301217868275712,0,,,,,,,"[{'user_id': '825820375560941568', 'username': 'MWardzyniakowa'}]",
1154332107222736896,1154332107222736896,1564049195000,2019-07-25,12:06:35,CEST,162672144,romanzaleski,Roman,,"""@KrzysztofBrejza
Byliśmy w Świeciu, teraz z @TomaszLenz
 jesteśmy w #SępólnoKrajeńskie , tu też mieszkańcy mają ogromny problem z #ListaBrakujacychLekow"" Jeźcie do Widnia, Gratzu i Innsbrucku - tam też ich nie ma, jak w całej Europie.  https://kurier.at/chronik/oesterreich/ausverkauft-warum-patienten-bis-herbst-auf-medikamente-warten/400539669 …","['krzysztofbrejza', 'tomaszlenz']",['https://kurier.at/chronik/oesterreich/ausverkauft-warum-patienten-bis-herbst-auf-medikamente-warten/400539669'],[],0,0,0,"['#sępólnokrajeńskie', '#listabrakujacychlekow']",[],https://twitter.com/romanzaleski/status/1154332107222736896,False,,0,,,,,,,"[{'user_id': '162672144', 'username': 'romanzaleski'}, {'user_id': '87795577', 'username': 'KrzysztofBrejza'}, {'user_id': '1441718522', 'username': 'TomaszLenz'}]",
1154331248090853376,1154331248090853376,1564048990000,2019-07-25,12:03:10,CEST,364316079,marekkrzakala,Marek Krząkała🌎🇪🇺️🇵🇱️,,"#Orzesze to 20 tysięczne miasteczko w woj. śląskim i jedyna apteka w centrum wraz  #ListaBrakujacychLekow 😥 
Nie ma znaczenia, że wygrywa tu PiS, problem #KryzysLekowy dotyka każdego z nas #POrozmawiajmy pic.twitter.com/2516h5Z7HJ",[],[],['https://pbs.twimg.com/media/EAUCExcX4AArFb8.jpg'],13,23,42,"['#orzesze', '#listabrakujacychlekow', '#kryzyslekowy', '#porozmawiajmy']",[],https://twitter.com/MarekKrzakala/status/1154331248090853376,False,,0,,,,,,,"[{'user_id': '364316079', 'username': 'MarekKrzakala'}]",
1154331220031025152,1154331220031025152,1564048983000,2019-07-25,12:03:03,CEST,479005250,manchester0171,anna #SilniRazem,,"Przez 4 ostatnie lata Polki i Polacy byli okłamywani,a PIS rozwalił całe państwo #DobryCzasDlaPis #ListaBrakujacychLekow  https://twitter.com/PiotrGlinski/status/1154297117357281280 …",[],['https://twitter.com/PiotrGlinski/status/1154297117357281280'],[],0,0,0,"['#dobryczasdlapis', '#listabrakujacychlekow']",[],https://twitter.com/manchester0171/status/1154331220031025152,False,https://twitter.com/PiotrGlinski/status/1154297117357281280,0,,,,,,,"[{'user_id': '479005250', 'username': 'manchester0171'}]",
1154330497721520128,1154330497721520128,1564048811000,2019-07-25,12:00:11,CEST,1097797470774546433,sejm_watch,sejm_watch,,#Posłanki i #Posłowie #wczoraj na Twitterze. Najwięcej (11) tweetów od @Barbara_Dziuk. Najwięcej reakcji (RT + FV) na wczorajszy tweet @PatrykJaki. Najpopularniejszy hashtag to #ListaBrakującychLeków.  pic.twitter.com/eIC7ZFrKpG,"['barbara_dziuk', 'patrykjaki']",[],['https://pbs.twimg.com/media/EAUBd-7XkAA2kFc.jpg'],0,0,0,"['#posłanki', '#posłowie', '#wczoraj', '#listabrakującychleków']",[],https://twitter.com/sejm_watch/status/1154330497721520128,False,,0,,,,,,,"[{'user_id': '1097797470774546433', 'username': 'sejm_watch'}, {'user_id': '822074578965004291', 'username': 'Barbara_Dziuk'}, {'user_id': '101576198', 'username': 'PatrykJaki'}]",
1154329452266045440,1154329452266045440,1564048562000,2019-07-25,11:56:02,CEST,934453662943989761,ricenola1,Nola,,"Czy szykowane jest wprowadzenie kartek na leki? 🤔 Dla koleżanki pytam. 
#ListaBrakujacychLekow  https://twitter.com/polskawruinie2/status/1154313221647536128 …",[],['https://twitter.com/polskawruinie2/status/1154313221647536128'],[],6,7,24,['#listabrakujacychlekow'],[],https://twitter.com/ricenola1/status/1154329452266045440,False,https://twitter.com/polskawruinie2/status/1154313221647536128,0,,,,,,,"[{'user_id': '934453662943989761', 'username': 'ricenola1'}]",
1154323390238547968,1153744896353873921,1564047117000,2019-07-25,11:31:57,CEST,905036003949375488,wojciecholende1,Wojciech Olender,,To @Platforma_org robi sobie z tego kampanie to zapewne wie Zwłaszcza że dała ku niemu solidne fundamenty Co zrobiła @EwaKopacz  i @Arlukowicz żeby zapobiec obecnej sytuacji bo ze receptą @irwinnicki na #ListaBrakujacychLekow są zakupy po drugiej stronie ulicy to pamiętam,"['brzezinska_ewa', 'znamirowskim', 'platforma_org', 'ewakopacz', 'arlukowicz', 'irwinnicki']",[],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/WojciechOlende1/status/1154323390238547968,False,,0,,,,,,,"[{'user_id': '905036003949375488', 'username': 'WojciechOlende1'}, {'user_id': '4548238643', 'username': 'brzezinska_ewa'}, {'user_id': '1050108033097973761', 'username': 'ZnamirowskiM'}, {'user_id': '53003895', 'username': 'Platforma_org'}, {'user_id': '110963318', 'username': 'EwaKopacz'}, {'user_id': '101561338', 'username': 'Arlukowicz'}, {'user_id': '1186956980', 'username': 'irwinnicki'}]",
1154318570756685826,1154289862134116352,1564045968000,2019-07-25,11:12:48,CEST,708408512381059072,eltoronegropl,eltoronegro 🎉💯🇵🇱,,"Potwierdzam. Żoną potrzebuje 100, nie ma we Wrocławiu, najbliżej okolice Kłodzka.
#ListaBrakujacychLekow","['olejnik_lukasz1', 'nowoczesna']",[],[],0,2,2,['#listabrakujacychlekow'],[],https://twitter.com/eltoronegropl/status/1154318570756685826,False,,0,,,,,,,"[{'user_id': '708408512381059072', 'username': 'eltoronegropl'}, {'user_id': '1032926357007855618', 'username': 'olejnik_lukasz1'}, {'user_id': '3192062206', 'username': 'Nowoczesna'}]",
1154318246243446786,1154318246243446786,1564045890000,2019-07-25,11:11:30,CEST,493172275,natematpl,naTemat,,"Brejza walczy ws.#ListaBrakującychLeków nie tylko przez politykę. Jego dziecko potrzebuje specyfiku, którego nie ma w polskich aptekach  https://natemat.pl/279793,dziecko-brejzow-bierze-euthyrox-ktorego-brakuje-w-aptekach …",[],"['https://natemat.pl/279793,dziecko-brejzow-bierze-euthyrox-ktorego-brakuje-w-aptekach']",[],0,1,6,['#listabrakującychleków'],[],https://twitter.com/natematpl/status/1154318246243446786,False,,0,,,,,,,"[{'user_id': '493172275', 'username': 'natematpl'}]",
1154314107002249216,1154314107002249216,1564044903000,2019-07-25,10:55:03,CEST,2980934993,gdziepolek,GdziePoLek,,"Od wczoraj pracujemy nad naszą #ListaBrakujacychLekow, jako produktów których:

- dostępność w ciągu 6 miesięcy była min 10% i spadła o min połowę (obiektywne dane)
- w ocenie farmaceutów są krytyczne i trudno o zamienniki

Jak dotąd nie wychodzi nam ani 1 ani 500 produktów.  https://twitter.com/rzeczpospolita/status/1154010782142799872 …",[],['https://twitter.com/rzeczpospolita/status/1154010782142799872'],[],0,0,3,['#listabrakujacychlekow'],[],https://twitter.com/GdziePoLek/status/1154314107002249216,False,https://twitter.com/rzeczpospolita/status/1154010782142799872,0,,,,,,,"[{'user_id': '2980934993', 'username': 'GdziePoLek'}]",
1154313935908200448,1154313935908200448,1564044863000,2019-07-25,10:54:23,CEST,934453662943989761,ricenola1,Nola,,"Jej @PiotrGlinski chciałbyś może Pan w tej sprawie się wypowiedzieć? Bo tak dziś od rana masz dużo do powiedzenia o „mafiach lekowych”... 
#ListaBrakujacychLekow  https://twitter.com/MWardzyniakowa/status/1154301217868275712 …",['piotrglinski'],['https://twitter.com/MWardzyniakowa/status/1154301217868275712'],[],1,4,16,['#listabrakujacychlekow'],[],https://twitter.com/ricenola1/status/1154313935908200448,False,https://twitter.com/MWardzyniakowa/status/1154301217868275712,0,,,,,,,"[{'user_id': '934453662943989761', 'username': 'ricenola1'}, {'user_id': '1239047983', 'username': 'PiotrGlinski'}]",
1154313221647536128,1154312946593554432,1564044692000,2019-07-25,10:51:32,CEST,1063115265712513024,polskawruinie2,@PolskawRuinie2🇵🇱#SilniRazem,,Patrz na #ListaBrakujacychLekow,['ricenola1'],[],[],0,2,5,['#listabrakujacychlekow'],[],https://twitter.com/polskawruinie2/status/1154313221647536128,False,,0,,,,,,,"[{'user_id': '1063115265712513024', 'username': 'polskawruinie2'}, {'user_id': '934453662943989761', 'username': 'ricenola1'}]",
1154312780935307265,1154002160318914560,1564044587000,2019-07-25,10:49:47,CEST,81588256,raf303,Rafał Wołujczyk™,,"Zatem dziękujemy, że likwidując grupy leków w obrocie, likwidujecie jednocześnie mafie 💪👍
#ListaBrakujacychLekow",['pisorgpl'],[],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/RaF303/status/1154312780935307265,False,,0,,,,,,,"[{'user_id': '81588256', 'username': 'RaF303'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154311910982131713,1154311910982131713,1564044380000,2019-07-25,10:46:20,CEST,162672144,romanzaleski,Roman,,W Czechach też brakuje leków. Winny oczywiście rządzący tam PiS.  #listaBrakującychLekow #kryzysLekowy https://www.idnes.cz/zpravy/domaci/nedostatek-leku-leky-lekarny-vyroba-evropa-cesko-asie.A190718_100012_domaci_vlc …,[],['https://www.idnes.cz/zpravy/domaci/nedostatek-leku-leky-lekarny-vyroba-evropa-cesko-asie.A190718_100012_domaci_vlc'],[],2,1,3,"['#listabrakującychlekow', '#kryzyslekowy']",[],https://twitter.com/romanzaleski/status/1154311910982131713,False,,0,,,,,,,"[{'user_id': '162672144', 'username': 'romanzaleski'}]",
1154310990336548869,1154262396770357248,1564044160000,2019-07-25,10:42:40,CEST,1326763771,januszmazgaj,Janusz Mazgaj,,"Z ciekawości, @KrzysztofBrejza and @Platforma_org ma plan na politykę lękową, czy tylko #ListaBrakujacychLekow?","['wroblewski_m', 'wirtualnapolska', 'platforma_org', 'krzysztofbrejza', 'newsplatforma']",[],[],0,0,1,['#listabrakujacychlekow'],[],https://twitter.com/JanuszMazgaj/status/1154310990336548869,False,,0,,,,,,,"[{'user_id': '1326763771', 'username': 'JanuszMazgaj'}, {'user_id': '525435943', 'username': 'wroblewski_m'}, {'user_id': '68277403', 'username': 'wirtualnapolska'}, {'user_id': '53003895', 'username': 'Platforma_org'}, {'user_id': '87795577', 'username': 'KrzysztofBrejza'}, {'user_id': '850815810331455489', 'username': 'NewsPlatforma'}]",
1154308320423006209,1154280043025248256,1564043524000,2019-07-25,10:32:04,CEST,940221203066904576,magdakodds,Małgorzata Lech-Krawczyk,,"Czego to podatnik,za swoje ciężko zarobione pieniądze nie zniesie? Za to na opatrunki dla 400 chorych na EB nie ma! Leków, jak nie było tak nie ma. Trwa intensywne poszukiwanie winnych! #SilniRazem #ListaBrakującychLeków #POrozmawiajmy",['bzdrojewska'],[],[],1,2,8,"['#silnirazem', '#listabrakującychleków', '#porozmawiajmy']",[],https://twitter.com/magdakodds/status/1154308320423006209,False,,0,,,,,,,"[{'user_id': '940221203066904576', 'username': 'magdakodds'}, {'user_id': '3633189316', 'username': 'BZdrojewska'}]",
1154308060699070465,1154001346355433473,1564043462000,2019-07-25,10:31:02,CEST,207442957,molcia2,KONTIKI,,😂😂😂😂😂😂😂patrz #ListaBrakujacychLekow,"['kwietrak', 'polskawruinie2', 'pisorgpl']",[],[],0,0,0,['#listabrakujacychlekow'],[],https://twitter.com/molcia2/status/1154308060699070465,False,,0,,,,,,,"[{'user_id': '207442957', 'username': 'molcia2'}, {'user_id': '1013228436', 'username': 'Kwietrak'}, {'user_id': '1063115265712513024', 'username': 'polskawruinie2'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154307034629791744,1154083812780982272,1564043217000,2019-07-25,10:26:57,CEST,1063115265712513024,polskawruinie2,@PolskawRuinie2🇵🇱#SilniRazem,,#ListaBrakujacychLekow 👇👇👇👇patrz strona pokazuje brakujące leki w aptekach.,"['aarniss', 'aldehyd10']",[],[],1,1,8,['#listabrakujacychlekow'],[],https://twitter.com/polskawruinie2/status/1154307034629791744,False,,0,,,,,,,"[{'user_id': '1063115265712513024', 'username': 'polskawruinie2'}, {'user_id': '565499347', 'username': 'aarniss'}, {'user_id': '1440792361', 'username': 'aldehyd10'}]",
1154306588771045377,1154001346355433473,1564043111000,2019-07-25,10:25:11,CEST,1063115265712513024,polskawruinie2,@PolskawRuinie2🇵🇱#SilniRazem,,"I mafia pisowska,sobie z tym nie poradziła leków brak,patrz #ListaBrakujacychLekow",['pisorgpl'],[],[],2,2,15,['#listabrakujacychlekow'],[],https://twitter.com/polskawruinie2/status/1154306588771045377,False,,0,,,,,,,"[{'user_id': '1063115265712513024', 'username': 'polskawruinie2'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154306175317532672,1154297117357281280,1564043012000,2019-07-25,10:23:32,CEST,940221203066904576,magdakodds,Małgorzata Lech-Krawczyk,,"Chińczycy oczyszczeni z zarzutów? Ocknęliście się po 4 latach?Może 100 milionów euro można było przeznaczyć na biotechnologię, nie Damę z łasiczką, której kupować nie trzeba było? Pieniadze by zostały w Polsce #ListaBrakującychLeków #SilniRazem #POrozmawiajmy #AferaCzartoryskich","['piotrglinski', 'waldemar_buda', 'radekfogiel', 'pisorgpl']",[],[],0,4,24,"['#listabrakującychleków', '#silnirazem', '#porozmawiajmy', '#aferaczartoryskich']",[],https://twitter.com/magdakodds/status/1154306175317532672,False,,0,,,,,,,"[{'user_id': '940221203066904576', 'username': 'magdakodds'}, {'user_id': '1239047983', 'username': 'PiotrGlinski'}, {'user_id': '829412356723769347', 'username': 'waldemar_buda'}, {'user_id': '18214715', 'username': 'radekfogiel'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154303437808513024,1154303437808513024,1564042360000,2019-07-25,10:12:40,CEST,775698375333277697,po_wielkopolska,Platforma Obywatelska Wielkopolska,,#ListaBrakującychLeków ❗  https://twitter.com/_UrbaniakJ/status/1154153765039214593 …,[],['https://twitter.com/_UrbaniakJ/status/1154153765039214593'],[],0,5,3,['#listabrakującychleków'],[],https://twitter.com/PO_Wielkopolska/status/1154303437808513024,False,https://twitter.com/_UrbaniakJ/status/1154153765039214593,0,,,,,,,"[{'user_id': '775698375333277697', 'username': 'PO_Wielkopolska'}]",
1154301799018500096,1154301799018500096,1564041969000,2019-07-25,10:06:09,CEST,3147654335,plan3letni,🕸🕸 Frau Blücher🕸🕸,,"#ListaBrakującychLeków 
Wawa i okolice, czy ktoś jest pod kreską z #Euthyrox ?
Mi odstawiono i mogę oddać. pic.twitter.com/0izpyaPEjV",[],[],"['https://pbs.twimg.com/media/EATnWExXsAENklO.jpg', 'https://pbs.twimg.com/media/EATnXASXsAAl7EA.jpg']",2,8,5,"['#listabrakującychleków', '#euthyrox']",[],https://twitter.com/plan3letni/status/1154301799018500096,False,,0,,,,,,,"[{'user_id': '3147654335', 'username': 'plan3letni'}]",
1154301217868275712,1154301217868275712,1564041830000,2019-07-25,10:03:50,CEST,825820375560941568,mwardzyniakowa,MadziaWardzyniakowa🇵🇱🇪🇺🏳️‍🌈#SilniRazem,,"Wracam od pulmonologa.
Mam bardzo złe wiadomości, szczepionka podtrzumująca  NOVO-HELISEN DEPOT, będzie płatna 100% (700zł), wcześniej w ryczałcie 3,20zł
Ja już kończę odczulanie.
Najgorsze jest to, że nie ma dobrego zamiennika.
#ListaBrakujacychLekow
@SzumowskiLukasz słyszysz? pic.twitter.com/VJfpv7G2Aq",['szumowskilukasz'],[],['https://pbs.twimg.com/media/EATm1EHXsAA02i4.jpg'],13,152,227,['#listabrakujacychlekow'],[],https://twitter.com/MWardzyniakowa/status/1154301217868275712,False,,0,,,,,,,"[{'user_id': '825820375560941568', 'username': 'MWardzyniakowa'}, {'user_id': '802193669503746050', 'username': 'SzumowskiLukasz'}]",
1154294146020065285,1154294146020065285,1564040144000,2019-07-25,09:35:44,CEST,724936611654451200,marioawario,MarioAwario,,"Od ponad 3 tygodni „oficjalnie” brakuje wielu leków dla ludzi przewlekłe chorych. 
TRZY TYGODNIE! 
W tym czasie pan #Szumowski nie zrobił nic oprócz kłamstwa, tydzień temu, że już wszystko ok? 
Do dymisji! 

#ListaBrakujacychLekow",[],[],[],0,4,12,"['#szumowski', '#listabrakujacychlekow']",[],https://twitter.com/MarioAwario/status/1154294146020065285,False,,0,,,,,,,"[{'user_id': '724936611654451200', 'username': 'MarioAwario'}]",
1154293428303405056,1154135255516942336,1564039973000,2019-07-25,09:32:53,CEST,2921938407,barbarabaldys,BasiaBaldys-Patoczka🇩🇪🇵🇱🇪🇺 #SilniRazem,,"Leków nie ma. Ale za to wzrósł import śmieci z Niemiec i węgla z Rosji 🙃
#ListaBrakującychLeków","['pis_dolnoslask', 'pisorgpl']",[],[],0,0,0,['#listabrakującychleków'],[],https://twitter.com/BarbaraBaldys/status/1154293428303405056,False,,0,,,,,,,"[{'user_id': '2921938407', 'username': 'BarbaraBaldys'}, {'user_id': '1139573720723406848', 'username': 'PiS_Dolnoslask'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
1154291956320808962,1154291956320808962,1564039622000,2019-07-25,09:27:02,CEST,2340473396,papkepawel,Paweł Papke,,Jest w czym wybierać - narracja dostosowana do narastającego kryzysu lekowego #ListaBrakującychLeków zrobiła wrażenie na Ministrze Zdrowia⁉️Lepiej późno niż wcale...Straconego zdrowia nie sposób odzyskać.  https://twitter.com/RPisarzowski/status/1154053829027127296 …,[],['https://twitter.com/RPisarzowski/status/1154053829027127296'],[],0,0,1,['#listabrakującychleków'],[],https://twitter.com/PapkePawel/status/1154291956320808962,False,https://twitter.com/RPisarzowski/status/1154053829027127296,0,,,,,,,"[{'user_id': '2340473396', 'username': 'PapkePawel'}]",
1154291700933828615,1154291700933828615,1564039561000,2019-07-25,09:26:01,CEST,58348751,arkadiuszmyrcha,Arkadiusz Myrcha ✌️,,"Pan poseł @waldemar_buda chce, żebyśmy jako parlamentarzyści reprezentujący miliony Polaków, nie mówili o #ListaBrakujacychLekow . Najlepiej, żeby Polacy tylko chwalili Rząd. Pan Marcin Wolski z TVP ma nawet na to swoje określenie.  https://twitter.com/pisorgpl/status/1154000780866805760 …",['waldemar_buda'],['https://twitter.com/pisorgpl/status/1154000780866805760'],[],2,9,30,['#listabrakujacychlekow'],[],https://twitter.com/ArkadiuszMyrcha/status/1154291700933828615,False,https://twitter.com/pisorgpl/status/1154000780866805760,0,,,,,,,"[{'user_id': '58348751', 'username': 'ArkadiuszMyrcha'}, {'user_id': '829412356723769347', 'username': 'waldemar_buda'}]",
1154289862134116352,1154289862134116352,1564039123000,2019-07-25,09:18:43,CEST,1032926357007855618,olejnik_lukasz1,Łukasz Olejnik,,"Brakujący w Polsce od miesięcy #euthyroks miał zdaniem resortu pojawić się w lipcu w hurtowniach w wystarczającej ilości. Jednak farmaceuci nie potwierdzają tych informacji!
#ListaBrakujacychLekow
 https://wiadomosci.onet.pl/kraj/minister-zapewnia-ze-w-hurtowniach-sa-leki-aptekarze-nie-moga-ich-dostac/k68drnb …",[],['https://wiadomosci.onet.pl/kraj/minister-zapewnia-ze-w-hurtowniach-sa-leki-aptekarze-nie-moga-ich-dostac/k68drnb'],[],3,11,28,"['#euthyroks', '#listabrakujacychlekow']",[],https://twitter.com/olejnik_lukasz1/status/1154289862134116352,False,,0,,,,,,,"[{'user_id': '1032926357007855618', 'username': 'olejnik_lukasz1'}]",
1154289377578819585,1154002160318914560,1564039007000,2019-07-25,09:16:47,CEST,385615195,iggy__popp,Ḳṛụḳ Ṃọṣẹṣ 🇵🇱💯🇪🇺,,"Ale dopiero antypolska, Pi$owska mafia pokazała w pełni, jak należy kraść, malwersować, oszukiwać i defraudować. #ListaBrakujacychLekow",['pisorgpl'],[],[],0,1,3,['#listabrakujacychlekow'],[],https://twitter.com/Iggy__Popp/status/1154289377578819585,False,,0,,,,,,,"[{'user_id': '385615195', 'username': 'Iggy__Popp'}, {'user_id': '15877628', 'username': 'pisorgpl'}]",
